Store,Date,Temperature,Fuel_Price,CPI,Unemployment,IsHoliday
15,2024-11-15,54.8,3.213,227.219,7.297,0
15,2024-11-22,53.3,3.19,226.261,7.152,0
15,2024-11-29,53.2,3.306,226.705,7.424,1
15,2024-12-06,48.6,3.257,226.599,7.356,0
15,2024-12-13,55.1,3.194,226.869,7.373,0
15,2024-12-20,42.8,3.325,227.389,7.245,0
15,2024-12-27,47.3,3.401,227.657,7.221,1
15,2025-01-03,42.8,3.284,227.416,7.08,0
15,2025-01-10,42.7,3.354,227.022,7.235,0
15,2025-01-17,50.4,3.362,227.092,7.299,0
15,2025-01-24,43.0,3.46,227.322,7.162,0
16,2023-02-03,40.3,3.132,215.988,7.469,0
16,2023-02-10,38.6,3.178,215.848,7.376,1
16,2023-02-17,36.8,3.299,215.818,7.422,0
16,2023-02-24,42.4,3.26,215.876,7.354,0
16,2023-03-03,47.7,3.249,216.278,7.407,0
16,2023-03-10,45.1,3.332,216.205,7.332,0
16,2023-03-17,47.4,3.404,215.834,7.409,0
16,2023-03-24,44.3,3.309,216.475,7.296,0
16,2023-03-31,45.0,3.42,216.199,7.598,0
16,2023-04-07,48.5,3.357,215.863,7.39,0
16,2023-04-14,46.7,3.395,216.208,7.36,0
16,2023-04-21,53.2,3.323,216.38,7.239,0
16,2023-04-28,58.3,3.477,216.657,7.195,0
16,2023-05-05,57.6,3.397,216.24,7.196,0
16,2023-05-12,62.7,3.376,216.886,7.301,0
16,2023-05-19,67.5,3.312,216.053,7.388,0
16,2023-05-26,69.5,3.324,216.419,7.168,0
16,2023-06-02,67.9,3.409,216.331,7.271,0
16,2023-06-09,67.1,3.327,217.039,7.293,0
16,2023-06-16,69.4,3.335,216.082,7.175,0
16,2023-06-23,78.2,3.332,217.179,7.256,0
16,2023-06-30,75.5,3.359,215.86,7.276,0
16,2023-07-07,76.7,3.388,217.001,7.133,0
16,2023-07-14,81.6,3.286,216.49,7.256,0
16,2023-07-21,78.0,3.361,216.914,7.247,0
16,2023-07-28,81.7,3.323,217.096,7.358,0
16,2023-08-04,81.0,3.26,217.283,7.197,0
16,2023-08-11,79.1,3.322,217.448,7.195,0
16,2023-08-18,77.2,3.293,217.251,7.218,0
16,2023-08-25,76.9,3.221,217.055,7.11,0
16,2023-09-01,77.3,3.204,216.999,7.256,0
16,2023-09-08,79.5,3.225,217.078,7.232,1
16,2023-09-15,74.4,3.103,217.413,7.161,0
16,2023-09-22,80.2,3.227,217.475,7.161,0
16,2023-09-29,71.0,3.094,216.79,7.039,0
16,2023-10-06,68.3,3.032,217.198,7.091,0
16,2023-10-13,65.6,3.099,217.309,7.278,0
16,2023-10-20,65.9,3.1,217.441,7.093,0
16,2023-10-27,59.3,3.089,217.815,7.044,0
16,2023-11-03,55.9,3.126,217.597,6.879,0
16,2023-11-10,56.6,3.174,217.747,7.289,0
16,2023-11-17,58.1,3.209,218.501,7.132,0
16,2023-11-24,52.6,3.192,217.544,7.057,1
16,2023-12-01,47.9,3.173,217.566,6.967,0
16,2023-12-08,49.0,3.158,217.233,6.88,0
16,2023-12-15,42.5,3.134,217.986,7.038,0
16,2023-12-22,47.4,3.23,218.233,7.067,0
16,2023-12-29,43.3,3.264,218.237,7.034,1
16,2024-01-05,45.3,3.109,217.924,6.955,0
16,2024-01-12,43.9,3.323,217.626,7.117,0
16,2024-01-19,36.2,3.207,218.041,6.934,0
16,2024-01-26,34.6,3.316,218.365,7.061,0
16,2024-02-02,37.9,3.302,218.202,7.115,0
16,2024-02-09,30.8,3.276,218.263,6.827,1
16,2024-02-16,39.0,3.338,218.114,6.932,0
16,2024-02-23,42.3,3.351,218.225,6.899,0
16,2024-03-01,41.4,3.295,218.55,6.861,0
16,2024-03-08,46.5,3.429,218.812,6.795,0
16,2024-03-15,43.1,3.353,218.3,7.011,0
16,2024-03-22,50.4,3.373,218.424,6.868,0
16,2024-03-29,49.6,3.355,218.13,6.915,0
16,2024-04-05,44.0,3.432,218.71,6.898,0
16,2024-04-12,51.6,3.446,218.965,6.874,0
16,2024-04-19,52.4,3.474,218.876,7.008,0
16,2024-04-26,59.1,3.538,218.628,6.774,0
16,2024-05-03,58.5,3.473,218.559,6.943,0
16,2024-05-10,64.2,3.466,219.104,6.828,0
16,2024-05-17,66.1,3.412,218.918,6.79,0
16,2024-05-24,68.1,3.445,218.261,6.678,0
16,2024-05-31,68.3,3.474,219.566,6.834,0
16,2024-06-07,70.8,3.462,219.443,6.707,0
16,2024-06-14,72.0,3.4,219.587,6.795,0
16,2024-06-21,72.0,3.438,219.364,6.721,0
16,2024-06-28,74.0,3.398,219.363,6.7,0
16,2024-07-05,75.5,3.351,219.335,6.708,0
16,2024-07-12,76.9,3.413,219.586,6.786,0
16,2024-07-19,80.2,3.376,219.241,6.602,0
16,2024-07-26,77.2,3.373,219.225,6.706,0
16,2024-08-02,76.3,3.273,219.757,6.639,0
16,2024-08-09,76.5,3.285,219.688,6.813,0
16,2024-08-16,77.4,3.313,219.933,6.485,0
16,2024-08-23,83.8,3.431,218.849,6.646,0
16,2024-08-30,74.7,3.281,219.586,6.727,0
16,2024-09-06,75.3,3.235,219.71,6.687,1
16,2024-09-13,70.6,3.186,220.409,6.562,0
16,2024-09-20,72.0,3.238,220.026,6.793,0
16,2024-09-27,72.3,3.173,219.496,6.566,0
16,2024-10-04,67.7,3.155,220.207,6.487,0
16,2024-10-11,70.7,3.327,219.937,6.63,0
16,2024-10-18,60.3,3.264,219.912,6.467,0
16,2024-10-25,60.7,3.208,220.014,6.661,0
16,2024-11-01,56.8,3.319,219.764,6.718,0
16,2024-11-08,53.7,3.235,220.064,6.512,0
16,2024-11-15,56.8,3.315,220.619,6.495,0
16,2024-11-22,52.6,3.209,220.014,6.411,0
16,2024-11-29,48.6,3.27,219.788,6.511,1
16,2024-12-06,52.3,3.325,220.236,6.366,0
16,2024-12-13,47.3,3.166,220.794,6.475,0
16,2024-12-20,49.7,3.21,220.787,6.476,0
16,2024-12-27,41.7,3.244,220.74,6.544,1
16,2025-01-03,46.8,3.381,220.433,6.366,0
16,2025-01-10,36.4,3.422,220.428,6.604,0
16,2025-01-17,41.3,3.385,220.619,6.512,0
16,2025-01-24,39.3,3.369,220.97,6.422,0
17,2023-02-03,36.5,3.177,212.173,6.825,0
17,2023-02-10,39.8,3.264,212.469,6.611,1
17,2023-02-17,39.7,3.222,212.446,6.819,0
17,2023-02-24,36.2,3.348,212.266,6.673,0
17,2023-03-03,43.5,3.279,212.656,6.495,0
17,2023-03-10,41.8,3.257,212.757,6.478,0
17,2023-03-17,44.7,3.369,212.826,6.476,0
17,2023-03-24,46.4,3.308,212.554,6.405,0
17,2023-03-31,41.7,3.267,212.749,6.646,0
17,2023-04-07,44.6,3.369,212.769,6.568,0
17,2023-04-14,53.7,3.343,213.151,6.395,0
17,2023-04-21,54.8,3.344,213.401,6.529,0
17,2023-04-28,54.4,3.406,213.0,6.64,0
17,2023-05-05,52.7,3.415,213.068,6.556,0
17,2023-05-12,56.0,3.379,212.913,6.536,0
17,2023-05-19,59.9,3.349,213.269,6.515,0
17,2023-05-26,60.3,3.366,213.034,6.726,0
17,2023-06-02,67.5,3.38,213.737,6.283,0
17,2023-06-09,58.7,3.339,213.022,6.448,0
17,2023-06-16,68.9,3.396,213.144,6.501,0
17,2023-06-23,70.0,3.357,213.38,6.59,0
17,2023-06-30,71.2,3.416,213.348,6.516,0
17,2023-07-07,72.5,3.297,213.825,6.401,0
17,2023-07-14,65.7,3.146,214.067,6.544,0
17,2023-07-21,80.1,3.283,213.348,6.369,0
17,2023-07-28,74.9,3.218,214.28,6.625,0
17,2023-08-04,76.5,3.251,213.447,6.546,0
17,2023-08-11,75.1,3.221,214.03,6.323,0
17,2023-08-18,74.9,3.148,214.262,6.361,0
17,2023-08-25,77.2,3.195,213.945,6.24,0
17,2023-09-01,75.0,3.146,213.89,6.351,0
17,2023-09-08,71.8,3.091,214.016,6.421,1
17,2023-09-15,68.9,3.153,214.184,6.319,0
17,2023-09-22,65.2,3.152,214.484,6.216,0
17,2023-09-29,65.3,3.075,214.518,6.302,0
17,2023-10-06,61.8,3.142,213.924,6.198,0
17,2023-10-13,57.7,3.078,214.743,6.218,0
17,2023-10-20,61.2,3.087,214.613,6.179,0
17,2023-10-27,57.5,3.13,215.134,6.334,0
17,2023-11-03,53.2,3.162,215.127,6.098,0
17,2023-11-10,50.1,3.119,214.41,6.218,0
17,2023-11-17,46.3,3.207,214.159,6.221,0
17,2023-11-24,51.1,3.142,214.342,6.096,1
17,2023-12-01,45.0,3.115,214.747,6.081,0
17,2023-12-08,46.1,3.17,214.792,6.355,0
17,2023-12-15,40.4,3.141,214.621,6.182,0
17,2023-12-22,39.8,3.151,214.229,6.135,0
17,2023-12-29,39.6,3.216,215.245,6.377,1
17,2024-01-05,39.6,3.295,215.166,6.342,0
17,2024-01-12,41.9,3.292,215.197,6.141,0
17,2024-01-19,35.5,3.247,215.222,6.079,0
17,2024-01-26,34.6,3.166,215.602,6.119,0
17,2024-02-02,36.4,3.377,215.226,6.276,0
17,2024-02-09,31.4,3.444,215.512,6.142,1
17,2024-02-16,39.9,3.285,215.149,6.256,0
17,2024-02-23,30.7,3.391,215.445,6.298,0
17,2024-03-01,32.6,3.462,215.168,6.047,0
17,2024-03-08,34.9,3.345,215.507,5.97,0
17,2024-03-15,42.3,3.382,215.072,6.019,0
17,2024-03-22,42.8,3.416,215.496,6.131,0
17,2024-03-29,46.9,3.428,215.222,6.059,0
17,2024-04-05,47.1,3.382,215.318,5.969,0
17,2024-04-12,47.3,3.426,215.848,5.871,0
17,2024-04-19,45.5,3.455,215.633,5.876,0
17,2024-04-26,50.8,3.457,215.618,6.026,0
17,2024-05-03,53.0,3.554,215.932,5.921,0
17,2024-05-10,57.7,3.487,216.2,5.931,0
17,2024-05-17,62.1,3.482,216.333,6.11,0
17,2024-05-24,62.7,3.463,216.088,5.953,0
17,2024-05-31,69.4,3.475,215.864,5.915,0
17,2024-06-07,62.7,3.491,215.79,6.061,0
17,2024-06-14,64.4,3.461,216.431,5.726,0
17,2024-06-21,76.0,3.422,216.178,5.988,0
17,2024-06-28,73.7,3.445,216.485,5.973,0
17,2024-07-05,78.0,3.444,216.825,6.001,0
17,2024-07-12,68.3,3.534,216.113,6.051,0
17,2024-07-19,74.5,3.441,216.129,5.954,0
17,2024-07-26,74.1,3.451,216.517,5.975,0
17,2024-08-02,68.5,3.352,216.559,5.894,0
17,2024-08-09,77.8,3.322,216.5,5.979,0
17,2024-08-16,67.6,3.354,216.435,5.76,0
17,2024-08-23,74.7,3.37,216.897,5.828,0
17,2024-08-30,75.4,3.338,216.609,5.762,0
17,2024-09-06,69.6,3.323,216.673,5.717,1
17,2024-09-13,64.9,3.31,216.572,5.844,0
17,2024-09-20,72.0,3.192,216.772,5.784,0
17,2024-09-27,67.5,3.311,216.437,5.848,0
17,2024-10-04,67.4,3.232,216.844,5.823,0
17,2024-10-11,63.1,3.265,217.104,5.673,0
17,2024-10-18,62.8,3.291,217.041,5.612,0
17,2024-10-25,57.1,3.241,216.692,5.715,0
17,2024-11-01,50.8,3.262,217.135,5.577,0
17,2024-11-08,53.7,3.232,217.29,5.692,0
17,2024-11-15,47.8,3.202,217.024,5.723,0
17,2024-11-22,48.4,3.238,217.109,5.676,0
17,2024-11-29,53.2,3.219,217.118,6.031,1
17,2024-12-06,44.9,3.2,217.588,5.6,0
17,2024-12-13,44.5,3.271,217.254,5.842,0
17,2024-12-20,41.7,3.345,217.566,5.627,0
17,2024-12-27,40.4,3.373,217.526,5.841,1
17,2025-01-03,39.9,3.341,217.611,5.665,0
17,2025-01-10,32.6,3.344,217.652,5.6,0
17,2025-01-17,36.6,3.369,217.868,5.698,0
17,2025-01-24,35.7,3.32,218.223,5.607,0
18,2023-02-03,33.5,3.269,210.686,6.383,0
18,2023-02-10,30.9,3.224,210.546,6.418,1
18,2023-02-17,28.2,3.253,210.714,6.434,0
18,2023-02-24,28.3,3.295,210.431,6.307,0
18,2023-03-03,29.6,3.224,211.058,6.257,0
18,2023-03-10,30.3,3.358,210.632,6.325,0
18,2023-03-17,30.9,3.353,211.107,6.408,0
18,2023-03-24,37.3,3.33,210.745,6.243,0
18,2023-03-31,41.4,3.378,210.745,6.318,0
18,2023-04-07,38.7,3.294,211.056,6.263,0
18,2023-04-14,39.0,3.286,210.584,6.257,0
18,2023-04-21,43.9,3.324,211.298,6.278,0
18,2023-04-28,48.2,3.364,210.917,6.286,0
18,2023-05-05,45.1,3.403,210.922,6.356,0
18,2023-05-12,50.3,3.43,210.916,6.186,0
18,2023-05-19,54.8,3.434,211.803,6.248,0
18,2023-05-26,61.5,3.358,211.682,6.14,0
18,2023-06-02,59.5,3.25,211.066,6.271,0
18,2023-06-09,56.3,3.381,211.725,6.164,0
18,2023-06-16,59.3,3.327,211.213,6.194,0
18,2023-06-23,64.2,3.324,212.055,6.122,0
18,2023-06-30,69.5,3.275,211.625,6.302,0
18,2023-07-07,70.0,3.293,211.819,6.216,0
18,2023-07-14,66.0,3.33,212.262,6.211,0
18,2023-07-21,70.0,3.318,211.315,6.2,0
18,2023-07-28,65.7,3.239,212.451,6.119,0
18,2023-08-04,66.7,3.31,211.569,6.089,0
18,2023-08-11,72.5,3.238,211.434,6.179,0
18,2023-08-18,67.1,3.297,211.771,6.219,0
18,2023-08-25,72.9,3.162,211.945,6.143,0
18,2023-09-01,64.0,3.204,211.985,6.07,0
18,2023-09-08,65.5,3.18,212.152,6.024,1
18,2023-09-15,62.2,3.159,212.139,6.03,0
18,2023-09-22,63.1,3.063,211.984,6.036,0
18,2023-09-29,57.7,3.226,212.258,6.072,0
18,2023-10-06,56.7,3.136,211.938,6.027,0
18,2023-10-13,53.2,3.118,211.585,5.921,0
18,2023-10-20,58.1,3.17,212.799,6.163,0
18,2023-10-27,53.3,3.104,212.142,6.129,0
18,2023-11-03,49.1,3.253,212.393,6.201,0
18,2023-11-10,46.0,3.198,213.062,5.892,0
18,2023-11-17,42.7,3.085,212.234,6.051,0
18,2023-11-24,41.2,3.146,212.82,5.788,1
18,2023-12-01,43.5,3.136,212.863,6.026,0
18,2023-12-08,41.7,3.159,212.116,5.96,0
18,2023-12-15,36.2,3.126,212.847,5.908,0
18,2023-12-22,29.9,3.226,212.684,5.893,0
18,2023-12-29,31.1,3.271,212.891,5.932,1
18,2024-01-05,29.9,3.249,213.358,5.979,0
18,2024-01-12,32.3,3.275,212.589,5.817,0
18,2024-01-19,28.9,3.228,212.733,5.707,0
18,2024-01-26,25.0,3.271,213.082,5.805,0
18,2024-02-02,29.1,3.282,213.48,5.858,0
18,2024-02-09,31.1,3.334,212.782,5.855,1
18,2024-02-16,25.8,3.338,213.029,5.892,0
18,2024-02-23,26.2,3.364,213.475,5.935,0
18,2024-03-01,28.9,3.383,213.408,5.989,0
18,2024-03-08,28.0,3.354,214.244,5.797,0
18,2024-03-15,28.3,3.386,212.622,5.838,0
18,2024-03-22,38.1,3.385,213.362,5.896,0
18,2024-03-29,32.3,3.377,213.484,5.719,0
18,2024-04-05,38.7,3.392,213.667,5.769,0
18,2024-04-12,43.5,3.474,213.715,5.629,0
18,2024-04-19,45.6,3.455,213.653,5.869,0
18,2024-04-26,44.3,3.544,214.186,5.829,0
18,2024-05-03,46.0,3.371,214.126,5.755,0
18,2024-05-10,49.1,3.54,213.594,5.692,0
18,2024-05-17,55.3,3.424,213.87,5.833,0
18,2024-05-24,56.6,3.539,214.293,5.715,0
18,2024-05-31,51.2,3.416,214.232,5.549,0
18,2024-06-07,59.3,3.48,214.494,5.637,0
18,2024-06-14,60.2,3.452,214.208,5.669,0
18,2024-06-21,67.0,3.404,214.189,5.719,0
18,2024-06-28,64.2,3.473,214.247,5.743,0
18,2024-07-05,67.2,3.437,214.063,5.591,0
18,2024-07-12,71.3,3.435,213.996,5.662,0
18,2024-07-19,61.2,3.359,214.641,5.622,0
18,2024-07-26,69.1,3.221,214.285,5.658,0
18,2024-08-02,70.3,3.404,214.39,5.598,0
18,2024-08-09,64.8,3.33,214.124,5.419,0
18,2024-08-16,65.1,3.4,214.472,5.616,0
18,2024-08-23,66.1,3.219,214.884,5.367,0
18,2024-08-30,64.9,3.292,214.722,5.501,0
18,2024-09-06,59.8,3.241,214.478,5.487,1
18,2024-09-13,66.8,3.208,214.843,5.57,0
18,2024-09-20,65.0,3.251,215.04,5.527,0
18,2024-09-27,61.6,3.173,214.061,5.572,0
18,2024-10-04,59.5,3.265,214.745,5.673,0
18,2024-10-11,54.6,3.257,215.131,5.686,0
18,2024-10-18,52.7,3.2,214.553,5.659,0
18,2024-10-25,52.6,3.254,215.988,5.527,0
18,2024-11-01,45.0,3.222,214.81,5.445,0
18,2024-11-08,45.3,3.206,214.735,5.633,0
18,2024-11-15,45.0,3.229,215.43,5.511,0
18,2024-11-22,42.6,3.282,215.293,5.521,0
18,2024-11-29,41.9,3.265,215.237,5.597,1
18,2024-12-06,36.1,3.288,215.477,5.373,0
18,2024-12-13,33.2,3.264,215.255,5.278,0
18,2024-12-20,32.0,3.31,215.833,5.47,0
18,2024-12-27,24.6,3.345,215.335,5.449,1
18,2025-01-03,31.2,3.321,215.522,5.392,0
18,2025-01-10,34.2,3.348,215.928,5.478,0
18,2025-01-17,31.5,3.279,215.988,5.328,0
18,2025-01-24,31.2,3.339,215.347,5.562,0
19,2023-02-03,29.8,3.198,220.21,7.907,0
19,2023-02-10,27.9,3.2,220.928,7.924,1
19,2023-02-17,27.2,3.282,220.698,7.834,0
19,2023-02-24,34.6,3.251,220.4,8.063,0
19,2023-03-03,33.3,3.274,220.679,7.986,0
19,2023-03-10,33.0,3.218,220.647,7.991,0
19,2023-03-17,38.6,3.299,221.312,7.923,0
19,2023-03-24,37.0,3.318,221.049,7.755,0
19,2023-03-31,39.7,3.355,220.494,7.809,0
19,2023-04-07,40.8,3.402,220.497,7.78,0
19,2023-04-14,42.5,3.408,221.087,7.988,0
19,2023-04-21,48.2,3.347,221.222,7.763,0
19,2023-04-28,51.2,3.306,220.953,7.834,0
19,2023-05-05,54.7,3.266,221.663,7.764,0
19,2023-05-12,47.8,3.227,220.841,7.766,0
19,2023-05-19,55.6,3.407,221.185,7.648,0
19,2023-05-26,56.9,3.374,221.469,7.669,0
19,2023-06-02,63.0,3.336,221.189,7.684,0
19,2023-06-09,65.6,3.353,221.292,7.821,0
19,2023-06-16,70.7,3.361,221.92,7.822,0
19,2023-06-23,64.2,3.341,221.215,7.688,0
19,2023-06-30,65.6,3.307,221.425,7.67,0
19,2023-07-07,70.4,3.308,221.141,7.614,0
19,2023-07-14,65.2,3.311,221.901,7.704,0
19,2023-07-21,68.1,3.296,221.659,7.554,0
19,2023-07-28,73.1,3.309,222.135,7.597,0
19,2023-08-04,74.6,3.227,222.096,7.597,0
19,2023-08-11,70.2,3.115,221.86,7.647,0
19,2023-08-18,69.2,3.308,221.651,7.572,0
19,2023-08-25,67.0,3.177,222.36,7.766,0
19,2023-09-01,66.7,3.154,221.753,7.739,0
19,2023-09-08,70.9,3.171,221.731,7.468,1
19,2023-09-15,66.5,3.192,221.58,7.556,0
19,2023-09-22,69.2,3.143,222.697,7.643,0
19,2023-09-29,59.2,3.13,222.262,7.473,0
19,2023-10-06,57.4,3.213,222.057,7.666,0
19,2023-10-13,56.8,3.13,222.569,7.488,0
19,2023-10-20,57.5,3.026,222.582,7.291,0
19,2023-10-27,52.8,3.17,222.687,7.398,0
19,2023-11-03,47.5,3.094,222.606,7.315,0
19,2023-11-10,48.6,3.147,222.515,7.561,0
19,2023-11-17,46.9,3.109,222.069,7.512,0
19,2023-11-24,41.1,3.115,222.844,7.63,1
19,2023-12-01,41.6,3.181,222.317,7.503,0
19,2023-12-08,39.5,3.226,222.638,7.444,0
19,2023-12-15,41.0,3.173,222.518,7.713,0
19,2023-12-22,32.8,3.189,223.004,7.475,0
19,2023-12-29,34.0,3.2,222.88,7.327,1
19,2024-01-05,39.8,3.215,223.179,7.395,0
19,2024-01-12,31.3,3.222,222.585,7.402,0
19,2024-01-19,30.4,3.323,222.741,7.351,0
19,2024-01-26,28.5,3.356,222.889,7.455,0
19,2024-02-02,34.0,3.297,222.787,7.252,0
19,2024-02-09,33.8,3.261,223.368,7.39,1
19,2024-02-16,32.8,3.367,223.02,7.271,0
19,2024-02-23,34.5,3.332,222.525,7.423,0
19,2024-03-01,30.2,3.405,223.818,7.35,0
19,2024-03-08,37.6,3.407,223.926,7.232,0
19,2024-03-15,36.1,3.449,223.443,7.444,0
19,2024-03-22,36.5,3.534,224.187,7.347,0
19,2024-03-29,41.3,3.503,223.244,7.177,0
19,2024-04-05,45.5,3.469,223.582,7.299,0
19,2024-04-12,36.8,3.455,223.474,7.38,0
19,2024-04-19,49.2,3.5,223.869,7.129,0
19,2024-04-26,50.4,3.508,224.174,7.48,0
19,2024-05-03,46.0,3.461,223.628,7.276,0
19,2024-05-10,53.5,3.469,224.208,7.138,0
19,2024-05-17,52.7,3.428,223.842,7.115,0
19,2024-05-24,58.0,3.468,223.764,7.316,0
19,2024-05-31,60.2,3.524,223.992,7.216,0
19,2024-06-07,60.7,3.463,224.314,7.167,0
19,2024-06-14,65.9,3.414,224.378,7.14,0
19,2024-06-21,68.6,3.447,224.656,7.073,0
19,2024-06-28,63.1,3.4,223.835,7.04,0
19,2024-07-05,70.6,3.417,224.156,7.13,0
19,2024-07-12,68.0,3.486,224.13,7.026,0
19,2024-07-19,72.9,3.377,225.012,7.096,0
19,2024-07-26,73.4,3.426,224.294,7.064,0
19,2024-08-02,73.3,3.385,224.077,7.015,0
19,2024-08-09,63.3,3.37,224.472,7.102,0
19,2024-08-16,65.4,3.269,224.457,7.041,0
19,2024-08-23,70.1,3.338,225.331,7.096,0
19,2024-08-30,72.1,3.253,224.198,7.053,0
19,2024-09-06,62.7,3.282,224.516,6.883,1
19,2024-09-13,71.2,3.242,224.309,7.158,0
19,2024-09-20,62.1,3.312,224.63,7.004,0
19,2024-09-27,63.4,3.278,225.131,7.039,0
19,2024-10-04,61.9,3.278,225.01,7.024,0
19,2024-10-11,53.8,3.266,225.013,6.987,0
19,2024-10-18,59.7,3.161,225.543,7.016,0
19,2024-10-25,54.4,3.211,224.6,6.994,0
19,2024-11-01,52.1,3.266,225.091,6.779,0
19,2024-11-08,44.0,3.338,224.872,7.131,0
19,2024-11-15,43.5,3.231,225.438,6.896,0
19,2024-11-22,48.7,3.252,225.438,6.942,0
19,2024-11-29,43.7,3.336,225.311,7.131,1
19,2024-12-06,37.9,3.307,225.547,6.841,0
19,2024-12-13,38.4,3.282,225.194,6.974,0
19,2024-12-20,36.5,3.293,225.48,6.919,0
19,2024-12-27,33.5,3.32,225.357,7.184,1
19,2025-01-03,29.1,3.301,225.448,7.112,0
19,2025-01-10,28.4,3.37,225.725,6.932,0
19,2025-01-17,35.3,3.429,225.565,6.908,0
19,2025-01-24,25.6,3.393,225.512,6.86,0
20,2023-02-03,36.6,3.139,215.712,6.953,0
20,2023-02-10,38.0,3.278,216.484,6.75,1
20,2023-02-17,41.2,3.167,216.29,6.768,0
20,2023-02-24,34.6,3.29,216.4,6.899,0
20,2023-03-03,39.1,3.284,216.324,6.828,0
20,2023-03-10,41.3,3.305,216.469,6.625,0
20,2023-03-17,40.8,3.242,216.349,6.942,0
20,2023-03-24,41.4,3.333,216.543,6.561,0
20,2023-03-31,43.2,3.358,215.497,6.66,0
20,2023-04-07,50.1,3.401,216.529,6.836,0
20,2023-04-14,49.7,3.388,216.372,6.749,0
20,2023-04-21,49.4,3.431,216.973,6.866,0
20,2023-04-28,52.5,3.325,216.95,6.772,0
20,2023-05-05,57.1,3.344,216.744,6.599,0
20,2023-05-12,60.4,3.446,217.156,6.768,0
20,2023-05-19,56.8,3.386,217.358,6.601,0
20,2023-05-26,63.0,3.443,216.952,6.926,0
20,2023-06-02,63.2,3.317,217.184,6.548,0
20,2023-06-09,66.9,3.356,217.177,6.719,0
20,2023-06-16,70.8,3.33,217.281,7.05,0
20,2023-06-23,73.2,3.344,216.577,6.574,0
20,2023-06-30,71.9,3.3,217.012,6.805,0
20,2023-07-07,77.6,3.306,216.704,6.751,0
20,2023-07-14,74.7,3.213,217.33,6.71,0
20,2023-07-21,68.3,3.243,217.133,6.671,0
20,2023-07-28,74.4,3.226,217.435,6.541,0
20,2023-08-04,77.7,3.196,216.861,6.653,0
20,2023-08-11,76.7,3.282,217.157,6.488,0
20,2023-08-18,79.6,3.144,217.742,6.69,0
20,2023-08-25,77.4,3.17,217.171,6.527,0
20,2023-09-01,69.9,3.142,217.66,6.603,0
20,2023-09-08,69.4,3.211,217.653,6.679,1
20,2023-09-15,72.8,3.217,217.71,6.616,0
20,2023-09-22,65.5,3.148,217.605,6.483,0
20,2023-09-29,68.8,3.176,217.784,6.48,0
20,2023-10-06,63.2,3.192,217.821,6.386,0
20,2023-10-13,62.6,3.045,217.777,6.458,0
20,2023-10-20,59.2,3.208,217.47,6.538,0
20,2023-10-27,65.1,3.181,217.857,6.344,0
20,2023-11-03,52.0,3.107,217.71,6.376,0
20,2023-11-10,52.7,3.126,218.112,6.314,0
20,2023-11-17,49.3,3.128,217.958,6.611,0
20,2023-11-24,49.7,3.063,218.192,6.472,1
20,2023-12-01,46.4,3.093,218.644,6.301,0
20,2023-12-08,46.7,3.175,218.347,6.568,0
20,2023-12-15,44.5,3.15,218.548,6.325,0
20,2023-12-22,41.6,3.128,217.956,6.383,0
20,2023-12-29,40.8,3.124,218.466,6.286,1
20,2024-01-05,42.2,3.209,218.029,6.365,0
20,2024-01-12,34.7,3.308,218.417,6.332,0
20,2024-01-19,38.5,3.214,218.08,6.378,0
20,2024-01-26,33.0,3.229,218.767,6.38,0
20,2024-02-02,32.4,3.273,218.295,6.495,0
20,2024-02-09,39.0,3.303,218.789,6.172,1
20,2024-02-16,34.7,3.349,218.802,6.288,0
20,2024-02-23,38.2,3.367,218.667,6.258,0
20,2024-03-01,37.1,3.393,218.89,6.297,0
20,2024-03-08,36.1,3.349,218.936,6.415,0
20,2024-03-15,41.6,3.395,218.934,6.144,0
20,2024-03-22,46.8,3.44,218.716,6.231,0
20,2024-03-29,43.2,3.509,218.906,6.253,0
20,2024-04-05,48.5,3.418,219.075,6.255,0
20,2024-04-12,44.4,3.477,219.053,6.231,0
20,2024-04-19,51.4,3.485,219.518,6.09,0
20,2024-04-26,52.7,3.51,219.311,6.244,0
20,2024-05-03,64.4,3.511,219.556,6.157,0
20,2024-05-10,55.6,3.465,219.48,6.218,0
20,2024-05-17,62.1,3.469,219.204,6.15,0
20,2024-05-24,65.4,3.518,219.065,6.234,0
20,2024-05-31,63.5,3.494,219.359,6.304,0
20,2024-06-07,66.2,3.472,219.648,6.05,0
20,2024-06-14,69.2,3.441,219.362,6.084,0
20,2024-06-21,74.4,3.414,219.736,6.149,0
20,2024-06-28,68.4,3.457,219.192,6.17,0
20,2024-07-05,72.3,3.418,219.278,6.11,0
20,2024-07-12,77.6,3.363,219.534,6.133,0
20,2024-07-19,77.0,3.266,220.371,6.13,0
20,2024-07-26,78.1,3.365,219.26,6.135,0
20,2024-08-02,74.4,3.383,219.801,6.081,0
20,2024-08-09,73.6,3.383,219.56,6.272,0
20,2024-08-16,82.3,3.406,220.349,6.029,0
20,2024-08-23,78.3,3.304,219.55,6.178,0
20,2024-08-30,77.2,3.293,219.699,5.959,0
20,2024-09-06,67.1,3.328,219.635,6.036,1
20,2024-09-13,68.6,3.197,220.238,5.964,0
20,2024-09-20,71.9,3.194,219.989,5.749,0
20,2024-09-27,60.9,3.338,220.892,5.987,0
20,2024-10-04,62.9,3.226,220.578,5.916,0
20,2024-10-11,63.9,3.235,220.196,5.905,0
20,2024-10-18,61.8,3.184,220.552,5.9,0
