Store,Dept,Date,Weekly_Sales,IsHoliday
17,3,2023-03-17,20813.1,0
17,3,2023-03-24,23040.97,0
17,3,2023-03-31,22284.5,0
17,3,2023-04-07,23034.04,0
17,3,2023-04-14,22940.96,0
17,3,2023-04-21,22660.19,0
17,3,2023-04-28,20567.3,0
17,3,2023-05-05,23311.38,0
17,3,2023-05-12,19758.23,0
17,3,2023-05-19,21747.89,0
17,3,2023-05-26,23825.58,0
17,3,2023-06-02,25012.76,0
17,3,2023-06-09,26987.28,0
17,3,2023-06-16,21792.49,0
17,3,2023-06-23,20836.7,0
17,3,2023-06-30,23108.57,0
17,3,2023-07-07,25240.7,0
17,3,2023-07-14,24375.21,0
17,3,2023-07-21,19679.06,0
17,3,2023-07-28,20950.9,0
17,3,2023-08-04,22340.15,0
17,3,2023-08-11,22163.32,0
17,3,2023-08-18,21339.87,0
17,3,2023-08-25,19391.74,0
17,3,2023-09-01,20791.17,0
17,3,2023-09-08,25270.54,1
17,3,2023-09-15,21486.05,0
17,3,2023-09-22,20756.85,0
17,3,2023-09-29,17937.27,0
17,3,2023-10-06,20338.76,0
17,3,2023-10-13,20063.73,0
17,3,2023-10-20,20051.85,0
17,3,2023-10-27,21107.9,0
17,3,2023-11-03,18736.88,0
17,3,2023-11-10,19296.37,0
17,3,2023-11-17,14894.65,0
17,3,2023-11-24,40053.08,1
17,3,2023-12-01,21231.25,0
17,3,2023-12-08,17891.98,0
17,3,2023-12-15,21066.04,0
17,3,2023-12-22,21422.99,0
17,3,2023-12-29,36314.66,1
17,3,2024-01-05,21132.86,0
17,3,2024-01-12,17881.25,0
17,3,2024-01-19,22003.29,0
17,3,2024-01-26,20047.72,0
17,3,2024-02-02,18792.59,0
17,3,2024-02-09,22693.37,1
17,3,2024-02-16,22270.68,0
17,3,2024-02-23,25271.85,0
17,3,2024-03-01,23375.06,0
17,3,2024-03-08,24796.83,0
17,3,2024-03-15,24586.52,0
17,3,2024-03-22,25832.62,0
17,3,2024-03-29,22401.26,0
17,3,2024-04-05,24695.05,0
17,3,2024-04-12,24197.68,0
17,3,2024-04-19,25888.34,0
17,3,2024-04-26,25198.49,0
17,3,2024-05-03,23530.66,0
17,3,2024-05-10,24091.34,0
17,3,2024-05-17,27998.94,0
17,3,2024-05-24,21330.12,0
17,3,2024-05-31,25970.88,0
17,3,2024-06-07,26870.4,0
17,3,2024-06-14,25401.13,0
17,3,2024-06-21,27878.44,0
17,3,2024-06-28,25650.47,0
17,3,2024-07-05,24339.64,0
17,3,2024-07-12,22478.07,0
17,3,2024-07-19,23814.32,0
17,3,2024-07-26,24024.51,0
17,3,2024-08-02,22493.76,0
17,3,2024-08-09,20873.17,0
17,3,2024-08-16,19790.5,0
17,3,2024-08-23,21937.94,0
17,3,2024-08-30,18819.39,0
17,3,2024-09-06,22026.67,1
17,3,2024-09-13,22255.26,0
17,3,2024-09-20,22567.42,0
17,3,2024-09-27,20613.75,0
17,3,2024-10-04,23321.26,0
17,3,2024-10-11,22413.29,0
17,3,2024-10-18,20934.69,0
17,3,2024-10-25,19945.55,0
17,3,2024-11-01,19571.64,0
17,3,2024-11-08,21089.18,0
17,3,2024-11-15,20038.59,0
17,3,2024-11-22,21287.7,0
17,3,2024-11-29,42430.64,1
17,3,2024-12-06,22576.1,0
17,3,2024-12-13,20606.06,0
17,3,2024-12-20,21290.21,0
17,3,2024-12-27,37643.63,1
17,3,2025-01-03,25635.1,0
17,3,2025-01-10,20596.8,0
17,3,2025-01-17,23335.09,0
17,3,2025-01-24,22073.37,0
17,4,2023-02-03,13554.32,0
17,4,2023-02-10,17483.32,1
17,4,2023-02-17,16239.39,0
17,4,2023-02-24,17690.11,0
17,4,2023-03-03,18879.74,0
17,4,2023-03-10,18059.13,0
17,4,2023-03-17,18413.66,0
17,4,2023-03-24,16880.11,0
17,4,2023-03-31,19351.21,0
17,4,2023-04-07,18187.59,0
17,4,2023-04-14,15621.8,0
17,4,2023-04-21,19931.44,0
17,4,2023-04-28,20466.54,0
17,4,2023-05-05,21036.54,0
17,4,2023-05-12,22089.5,0
17,4,2023-05-19,19968.29,0
17,4,2023-05-26,19530.82,0
17,4,2023-06-02,20318.27,0
17,4,2023-06-09,17268.09,0
17,4,2023-06-16,15993.23,0
17,4,2023-06-23,17616.9,0
17,4,2023-06-30,20003.14,0
17,4,2023-07-07,17014.01,0
17,4,2023-07-14,18426.74,0
17,4,2023-07-21,18359.81,0
17,4,2023-07-28,17675.3,0
17,4,2023-08-04,15364.81,0
17,4,2023-08-11,17353.94,0
17,4,2023-08-18,16108.36,0
17,4,2023-08-25,18698.65,0
17,4,2023-09-01,17731.18,0
17,4,2023-09-08,17782.75,1
17,4,2023-09-15,16325.54,0
17,4,2023-09-22,13630.1,0
17,4,2023-09-29,15504.3,0
17,4,2023-10-06,17521.34,0
17,4,2023-10-13,14402.26,0
17,4,2023-10-20,15276.3,0
17,4,2023-10-27,13668.08,0
17,4,2023-11-03,13868.69,0
17,4,2023-11-10,14353.58,0
17,4,2023-11-17,13930.65,0
17,4,2023-11-24,19533.73,1
17,4,2023-12-01,15625.77,0
17,4,2023-12-08,16819.16,0
17,4,2023-12-15,17401.68,0
17,4,2023-12-22,14769.87,0
17,4,2023-12-29,20684.72,1
17,4,2024-01-05,15826.87,0
17,4,2024-01-12,17877.4,0
17,4,2024-01-19,19506.31,0
17,4,2024-01-26,15440.6,0
17,4,2024-02-02,17249.41,0
17,4,2024-02-09,17752.22,1
17,4,2024-02-16,17545.88,0
17,4,2024-02-23,17685.15,0
17,4,2024-03-01,18108.84,0
17,4,2024-03-08,19075.51,0
17,4,2024-03-15,19584.41,0
17,4,2024-03-22,21030.19,0
17,4,2024-03-29,19687.57,0
17,4,2024-04-05,21668.3,0
17,4,2024-04-12,19075.55,0
17,4,2024-04-19,18194.19,0
17,4,2024-04-26,19710.92,0
17,4,2024-05-03,20996.08,0
17,4,2024-05-10,21653.35,0
17,4,2024-05-17,22603.39,0
17,4,2024-05-24,20657.12,0
17,4,2024-05-31,21319.14,0
17,4,2024-06-07,22188.59,0
17,4,2024-06-14,18624.7,0
17,4,2024-06-21,19371.64,0
17,4,2024-06-28,23848.38,0
17,4,2024-07-05,20644.21,0
17,4,2024-07-12,19885.01,0
17,4,2024-07-19,20225.95,0
17,4,2024-07-26,16648.15,0
17,4,2024-08-02,17446.76,0
17,4,2024-08-09,16686.63,0
17,4,2024-08-16,18518.52,0
17,4,2024-08-23,17164.81,0
17,4,2024-08-30,17599.39,0
17,4,2024-09-06,19167.35,1
17,4,2024-09-13,18279.81,0
17,4,2024-09-20,14520.64,0
17,4,2024-09-27,15784.31,0
17,4,2024-10-04,14891.18,0
17,4,2024-10-11,15388.76,0
17,4,2024-10-18,16761.62,0
17,4,2024-10-25,18095.33,0
17,4,2024-11-01,14416.41,0
17,4,2024-11-08,15775.73,0
17,4,2024-11-15,14262.27,0
17,4,2024-11-22,15877.29,0
17,4,2024-11-29,22929.1,1
17,4,2024-12-06,14104.32,0
17,4,2024-12-13,17929.89,0
17,4,2024-12-20,16036.47,0
17,4,2024-12-27,18853.04,1
17,4,2025-01-03,18783.41,0
17,4,2025-01-10,18014.06,0
17,4,2025-01-17,16833.26,0
17,4,2025-01-24,18590.05,0
17,5,2023-02-03,10344.04,0
17,5,2023-02-10,11695.76,1
17,5,2023-02-17,12305.08,0
17,5,2023-02-24,12430.43,0
17,5,2023-03-03,11644.62,0
17,5,2023-03-10,12879.0,0
17,5,2023-03-17,10984.61,0
17,5,2023-03-24,13817.92,0
17,5,2023-03-31,11207.56,0
17,5,2023-04-07,10312.32,0
17,5,2023-04-14,13750.52,0
17,5,2023-04-21,11754.82,0
17,5,2023-04-28,12627.27,0
17,5,2023-05-05,11504.66,0
17,5,2023-05-12,14919.84,0
17,5,2023-05-19,14363.53,0
17,5,2023-05-26,14053.65,0
17,5,2023-06-02,12545.72,0
17,5,2023-06-09,13363.52,0
17,5,2023-06-16,12256.27,0
17,5,2023-06-23,13306.78,0
17,5,2023-06-30,11701.7,0
17,5,2023-07-07,13494.35,0
17,5,2023-07-14,11406.68,0
17,5,2023-07-21,11377.98,0
17,5,2023-07-28,11126.32,0
17,5,2023-08-04,11585.02,0
17,5,2023-08-11,10910.86,0
17,5,2023-08-18,11546.92,0
17,5,2023-08-25,10549.02,0
17,5,2023-09-01,11520.79,0
17,5,2023-09-08,13298.92,1
17,5,2023-09-15,12472.23,0
17,5,2023-09-22,11435.68,0
17,5,2023-09-29,12180.6,0
17,5,2023-10-06,10278.98,0
17,5,2023-10-13,8909.67,0
17,5,2023-10-20,9661.63,0
17,5,2023-10-27,9730.18,0
17,5,2023-11-03,9448.82,0
17,5,2023-11-10,8452.12,0
17,5,2023-11-17,11142.48,0
17,5,2023-11-24,14151.39,1
17,5,2023-12-01,12273.98,0
17,5,2023-12-08,9892.9,0
17,5,2023-12-15,11000.22,0
17,5,2023-12-22,10460.12,0
17,5,2023-12-29,22259.08,1
17,5,2024-01-05,10998.08,0
17,5,2024-01-12,12298.94,0
17,5,2024-01-19,11420.85,0
17,5,2024-01-26,10132.27,0
17,5,2024-02-02,13013.48,0
17,5,2024-02-09,10778.77,1
17,5,2024-02-16,12288.38,0
17,5,2024-02-23,12970.52,0
17,5,2024-03-01,12687.83,0
17,5,2024-03-08,15317.18,0
17,5,2024-03-15,13642.79,0
17,5,2024-03-22,12815.68,0
17,5,2024-03-29,13785.55,0
17,5,2024-04-05,13482.13,0
17,5,2024-04-12,13396.41,0
17,5,2024-04-19,13680.88,0
17,5,2024-04-26,13001.25,0
17,5,2024-05-03,13727.87,0
17,5,2024-05-10,12959.69,0
17,5,2024-05-17,11445.94,0
17,5,2024-05-24,14686.62,0
17,5,2024-05-31,12798.81,0
17,5,2024-06-07,13483.26,0
17,5,2024-06-14,12436.41,0
17,5,2024-06-21,12367.9,0
17,5,2024-06-28,11932.34,0
17,5,2024-07-05,13857.51,0
17,5,2024-07-12,13948.53,0
17,5,2024-07-19,12610.36,0
17,5,2024-07-26,11893.09,0
17,5,2024-08-02,10604.53,0
17,5,2024-08-09,12874.98,0
17,5,2024-08-16,11299.08,0
17,5,2024-08-23,10737.34,0
17,5,2024-08-30,11671.33,0
17,5,2024-09-06,12295.48,1
17,5,2024-09-13,10123.7,0
17,5,2024-09-20,11572.5,0
17,5,2024-09-27,10587.19,0
17,5,2024-10-04,11547.98,0
17,5,2024-10-11,11165.24,0
17,5,2024-10-18,11918.4,0
17,5,2024-10-25,10247.95,0
17,5,2024-11-01,11186.88,0
17,5,2024-11-08,11569.93,0
17,5,2024-11-15,10501.21,0
17,5,2024-11-22,12126.69,0
17,5,2024-11-29,16450.4,1
17,5,2024-12-06,9778.65,0
17,5,2024-12-13,10775.0,0
17,5,2024-12-20,11449.68,0
17,5,2024-12-27,18911.27,1
17,5,2025-01-03,11356.09,0
17,5,2025-01-10,10606.2,0
17,5,2025-01-17,11103.09,0
17,5,2025-01-24,12804.37,0
17,6,2023-02-03,14694.31,0
17,6,2023-02-10,13478.1,1
17,6,2023-02-17,15535.05,0
17,6,2023-02-24,13282.47,0
17,6,2023-03-03,14123.31,0
17,6,2023-03-10,14410.25,0
17,6,2023-03-17,16781.44,0
17,6,2023-03-24,15278.0,0
17,6,2023-03-31,13067.0,0
17,6,2023-04-07,16561.53,0
17,6,2023-04-14,17783.78,0
17,6,2023-04-21,15267.3,0
17,6,2023-04-28,14515.75,0
17,6,2023-05-05,16756.99,0
17,6,2023-05-12,18148.74,0
17,6,2023-05-19,16734.51,0
17,6,2023-05-26,13603.11,0
17,6,2023-06-02,16512.24,0
17,6,2023-06-09,15990.05,0
17,6,2023-06-16,14210.63,0
17,6,2023-06-23,16836.93,0
17,6,2023-06-30,15654.29,0
17,6,2023-07-07,16544.88,0
17,6,2023-07-14,13547.04,0
17,6,2023-07-21,15095.6,0
17,6,2023-07-28,13412.58,0
17,6,2023-08-04,14544.28,0
17,6,2023-08-11,15739.15,0
17,6,2023-08-18,12306.86,0
17,6,2023-08-25,12212.02,0
17,6,2023-09-01,14579.43,0
17,6,2023-09-08,15505.96,1
17,6,2023-09-15,12385.43,0
17,6,2023-09-22,13165.58,0
17,6,2023-09-29,13717.44,0
17,6,2023-10-06,13129.07,0
17,6,2023-10-13,11006.29,0
17,6,2023-10-20,15690.5,0
17,6,2023-10-27,12997.51,0
17,6,2023-11-03,11414.77,0
17,6,2023-11-10,13138.85,0
17,6,2023-11-17,13314.84,0
17,6,2023-11-24,17232.87,1
17,6,2023-12-01,12835.75,0
17,6,2023-12-08,11370.5,0
17,6,2023-12-15,13829.01,0
17,6,2023-12-22,11731.28,0
17,6,2023-12-29,17973.69,1
17,6,2024-01-05,14599.86,0
17,6,2024-01-12,13367.65,0
17,6,2024-01-19,13767.94,0
17,6,2024-01-26,13629.57,0
17,6,2024-02-02,15644.7,0
17,6,2024-02-09,14284.75,1
17,6,2024-02-16,16202.82,0
17,6,2024-02-23,14753.47,0
17,6,2024-03-01,15418.34,0
17,6,2024-03-08,15960.96,0
17,6,2024-03-15,16306.09,0
17,6,2024-03-22,15079.27,0
17,6,2024-03-29,17364.95,0
17,6,2024-04-05,16214.5,0
17,6,2024-04-12,17412.34,0
17,6,2024-04-19,16752.18,0
17,6,2024-04-26,17626.13,0
17,6,2024-05-03,16317.23,0
17,6,2024-05-10,15815.9,0
17,6,2024-05-17,17441.85,0
17,6,2024-05-24,16159.17,0
17,6,2024-05-31,18712.03,0
17,6,2024-06-07,16755.77,0
17,6,2024-06-14,14733.5,0
17,6,2024-06-21,15650.04,0
17,6,2024-06-28,14967.07,0
17,6,2024-07-05,17482.4,0
17,6,2024-07-12,16905.6,0
17,6,2024-07-19,15653.49,0
17,6,2024-07-26,15893.71,0
17,6,2024-08-02,15224.81,0
17,6,2024-08-09,16172.37,0
17,6,2024-08-16,15553.02,0
17,6,2024-08-23,15564.43,0
17,6,2024-08-30,14331.7,0
17,6,2024-09-06,16280.06,1
17,6,2024-09-13,15991.55,0
17,6,2024-09-20,15332.74,0
17,6,2024-09-27,15733.85,0
17,6,2024-10-04,14048.62,0
17,6,2024-10-11,12724.36,0
17,6,2024-10-18,12777.01,0
17,6,2024-10-25,15238.14,0
17,6,2024-11-01,11683.16,0
17,6,2024-11-08,15416.22,0
17,6,2024-11-15,12948.07,0
17,6,2024-11-22,16044.01,0
17,6,2024-11-29,16573.1,1
17,6,2024-12-06,16852.47,0
17,6,2024-12-13,13933.27,0
17,6,2024-12-20,14089.11,0
17,6,2024-12-27,17971.61,1
17,6,2025-01-03,14511.75,0
17,6,2025-01-10,14461.61,0
17,6,2025-01-17,13834.49,0
17,6,2025-01-24,15354.9,0
17,7,2023-02-03,13272.27,0
17,7,2023-02-10,14525.73,1
17,7,2023-02-17,14706.11,0
17,7,2023-02-24,11892.92,0
17,7,2023-03-03,15709.6,0
17,7,2023-03-10,13043.8,0
17,7,2023-03-17,14179.51,0
17,7,2023-03-24,15552.39,0
17,7,2023-03-31,16050.99,0
17,7,2023-04-07,14903.75,0
17,7,2023-04-14,13658.92,0
17,7,2023-04-21,13629.42,0
17,7,2023-04-28,13924.23,0
17,7,2023-05-05,16839.39,0
17,7,2023-05-12,14189.82,0
17,7,2023-05-19,15004.47,0
17,7,2023-05-26,13372.37,0
17,7,2023-06-02,13189.44,0
17,7,2023-06-09,14487.09,0
17,7,2023-06-16,13986.86,0
17,7,2023-06-23,13958.8,0
17,7,2023-06-30,12445.42,0
17,7,2023-07-07,13889.93,0
17,7,2023-07-14,15529.76,0
17,7,2023-07-21,12721.88,0
17,7,2023-07-28,14452.04,0
17,7,2023-08-04,9621.81,0
17,7,2023-08-11,12294.07,0
17,7,2023-08-18,10984.38,0
17,7,2023-08-25,14065.55,0
17,7,2023-09-01,13529.9,0
17,7,2023-09-08,12927.78,1
17,7,2023-09-15,13545.88,0
17,7,2023-09-22,13566.47,0
17,7,2023-09-29,11740.98,0
17,7,2023-10-06,9921.61,0
17,7,2023-10-13,11126.28,0
17,7,2023-10-20,12679.02,0
17,7,2023-10-27,13931.31,0
17,7,2023-11-03,11881.59,0
17,7,2023-11-10,11381.53,0
17,7,2023-11-17,14320.9,0
17,7,2023-11-24,16428.15,1
17,7,2023-12-01,12072.61,0
17,7,2023-12-08,13292.68,0
17,7,2023-12-15,12377.57,0
17,7,2023-12-22,13406.53,0
17,7,2023-12-29,15545.57,1
17,7,2024-01-05,12205.45,0
17,7,2024-01-12,12870.42,0
17,7,2024-01-19,13733.99,0
17,7,2024-01-26,14284.24,0
17,7,2024-02-02,16535.24,0
17,7,2024-02-09,14733.55,1
17,7,2024-02-16,13436.75,0
17,7,2024-02-23,15706.84,0
17,7,2024-03-01,15991.96,0
17,7,2024-03-08,14322.65,0
17,7,2024-03-15,17518.53,0
17,7,2024-03-22,14335.76,0
17,7,2024-03-29,16607.58,0
17,7,2024-04-05,17269.37,0
17,7,2024-04-12,13877.46,0
17,7,2024-04-19,16379.15,0
17,7,2024-04-26,12288.15,0
17,7,2024-05-03,16785.98,0
17,7,2024-05-10,14368.21,0
17,7,2024-05-17,16456.14,0
17,7,2024-05-24,16650.5,0
17,7,2024-05-31,17040.86,0
17,7,2024-06-07,16662.28,0
17,7,2024-06-14,15518.04,0
17,7,2024-06-21,14858.01,0
17,7,2024-06-28,15092.71,0
17,7,2024-07-05,13685.46,0
17,7,2024-07-12,14607.4,0
17,7,2024-07-19,14340.19,0
17,7,2024-07-26,13583.51,0
17,7,2024-08-02,12316.86,0
17,7,2024-08-09,12679.51,0
17,7,2024-08-16,10424.43,0
17,7,2024-08-23,13417.64,0
17,7,2024-08-30,13976.53,0
17,7,2024-09-06,11499.43,1
17,7,2024-09-13,13147.51,0
17,7,2024-09-20,11909.59,0
17,7,2024-09-27,12585.83,0
17,7,2024-10-04,14032.4,0
17,7,2024-10-11,11871.75,0
17,7,2024-10-18,12910.57,0
17,7,2024-10-25,13163.79,0
17,7,2024-11-01,11970.04,0
17,7,2024-11-08,13878.38,0
17,7,2024-11-15,13314.23,0
17,7,2024-11-22,12716.01,0
17,7,2024-11-29,20172.39,1
17,7,2024-12-06,11426.94,0
17,7,2024-12-13,12941.33,0
17,7,2024-12-20,16194.18,0
17,7,2024-12-27,17356.15,1
17,7,2025-01-03,15281.35,0
17,7,2025-01-10,14861.54,0
17,7,2025-01-17,15261.37,0
17,7,2025-01-24,15436.82,0
17,8,2023-02-03,14671.21,0
17,8,2023-02-10,13932.64,1
17,8,2023-02-17,15632.57,0
17,8,2023-02-24,14839.12,0
17,8,2023-03-03,14951.89,0
17,8,2023-03-10,17625.57,0
17,8,2023-03-17,15462.7,0
17,8,2023-03-24,18324.92,0
17,8,2023-03-31,16614.9,0
17,8,2023-04-07,16206.85,0
17,8,2023-04-14,14125.2,0
17,8,2023-04-21,19435.19,0
17,8,2023-04-28,16672.61,0
17,8,2023-05-05,13681.14,0
17,8,2023-05-12,18051.68,0
17,8,2023-05-19,16648.09,0
17,8,2023-05-26,15432.7,0
17,8,2023-06-02,17847.59,0
17,8,2023-06-09,13153.02,0
17,8,2023-06-16,15473.8,0
17,8,2023-06-23,15890.79,0
17,8,2023-06-30,17232.0,0
17,8,2023-07-07,18829.89,0
17,8,2023-07-14,15481.91,0
17,8,2023-07-21,16178.33,0
17,8,2023-07-28,18798.51,0
17,8,2023-08-04,15218.25,0
17,8,2023-08-11,15576.46,0
17,8,2023-08-18,13351.44,0
17,8,2023-08-25,16920.97,0
17,8,2023-09-01,13623.05,0
17,8,2023-09-08,15364.33,1
17,8,2023-09-15,14219.66,0
17,8,2023-09-22,13500.06,0
17,8,2023-09-29,14136.22,0
17,8,2023-10-06,15709.02,0
17,8,2023-10-13,16200.61,0
17,8,2023-10-20,13462.16,0
17,8,2023-10-27,13142.26,0
17,8,2023-11-03,12755.82,0
17,8,2023-11-10,16608.94,0
17,8,2023-11-17,13872.6,0
17,8,2023-11-24,19518.2,1
17,8,2023-12-01,16390.77,0
17,8,2023-12-08,13787.67,0
17,8,2023-12-15,12965.96,0
17,8,2023-12-22,16549.26,0
17,8,2023-12-29,18208.18,1
17,8,2024-01-05,16640.52,0
17,8,2024-01-12,15666.79,0
17,8,2024-01-19,17207.57,0
17,8,2024-01-26,15839.99,0
17,8,2024-02-02,16922.37,0
17,8,2024-02-09,16709.3,1
17,8,2024-02-16,15858.26,0
17,8,2024-02-23,16252.31,0
17,8,2024-03-01,16229.81,0
17,8,2024-03-08,17337.29,0
17,8,2024-03-15,16555.21,0
17,8,2024-03-22,17974.42,0
17,8,2024-03-29,18099.1,0
17,8,2024-04-05,17969.39,0
17,8,2024-04-12,18115.55,0
17,8,2024-04-19,17081.83,0
17,8,2024-04-26,17553.54,0
17,8,2024-05-03,15591.98,0
17,8,2024-05-10,17835.12,0
17,8,2024-05-17,16571.5,0
17,8,2024-05-24,18088.61,0
17,8,2024-05-31,16851.96,0
17,8,2024-06-07,14860.29,0
17,8,2024-06-14,20837.48,0
17,8,2024-06-21,17189.41,0
17,8,2024-06-28,19360.83,0
17,8,2024-07-05,16449.78,0
17,8,2024-07-12,19288.71,0
17,8,2024-07-19,15233.05,0
17,8,2024-07-26,16802.13,0
17,8,2024-08-02,14925.41,0
17,8,2024-08-09,19497.6,0
17,8,2024-08-16,15609.9,0
17,8,2024-08-23,16763.65,0
17,8,2024-08-30,16085.06,0
17,8,2024-09-06,17073.03,1
17,8,2024-09-13,16824.37,0
17,8,2024-09-20,15828.67,0
17,8,2024-09-27,15091.34,0
17,8,2024-10-04,15408.04,0
17,8,2024-10-11,16968.79,0
17,8,2024-10-18,14173.52,0
17,8,2024-10-25,12467.4,0
17,8,2024-11-01,13358.72,0
17,8,2024-11-08,13476.98,0
17,8,2024-11-15,13700.85,0
17,8,2024-11-22,13826.61,0
17,8,2024-11-29,18280.23,1
17,8,2024-12-06,15381.47,0
17,8,2024-12-13,14373.5,0
17,8,2024-12-20,16686.45,0
17,8,2024-12-27,19694.0,1
17,8,2025-01-03,16975.7,0
17,8,2025-01-10,15690.85,0
17,8,2025-01-17,18109.27,0
17,8,2025-01-24,17023.69,0
17,9,2023-02-03,8761.59,0
17,9,2023-02-10,8849.74,1
17,9,2023-02-17,8413.24,0
17,9,2023-02-24,8696.17,0
17,9,2023-03-03,8655.35,0
17,9,2023-03-10,8258.43,0
17,9,2023-03-17,7431.97,0
17,9,2023-03-24,8566.41,0
17,9,2023-03-31,9303.68,0
17,9,2023-04-07,10035.85,0
17,9,2023-04-14,9889.34,0
17,9,2023-04-21,9138.04,0
17,9,2023-04-28,8872.26,0
17,9,2023-05-05,9268.67,0
17,9,2023-05-12,8676.45,0
17,9,2023-05-19,7811.23,0
17,9,2023-05-26,8220.29,0
17,9,2023-06-02,10370.81,0
17,9,2023-06-09,10674.36,0
17,9,2023-06-16,9788.17,0
17,9,2023-06-23,9115.32,0
17,9,2023-06-30,8063.12,0
17,9,2023-07-07,8866.27,0
17,9,2023-07-14,9317.28,0
17,9,2023-07-21,9360.08,0
17,9,2023-07-28,9145.93,0
17,9,2023-08-04,9385.05,0
17,9,2023-08-11,9758.15,0
17,9,2023-08-18,8065.2,0
17,9,2023-08-25,10075.04,0
17,9,2023-09-01,6813.28,0
17,9,2023-09-08,8207.71,1
17,9,2023-09-15,8293.25,0
17,9,2023-09-22,7752.81,0
17,9,2023-09-29,7491.62,0
17,9,2023-10-06,9112.27,0
17,9,2023-10-13,7371.49,0
17,9,2023-10-20,7053.77,0
17,9,2023-10-27,8705.51,0
17,9,2023-11-03,8192.65,0
17,9,2023-11-10,8363.49,0
17,9,2023-11-17,7844.76,0
17,9,2023-11-24,8406.17,1
17,9,2023-12-01,6886.66,0
17,9,2023-12-08,8065.73,0
17,9,2023-12-15,8420.34,0
17,9,2023-12-22,8800.69,0
17,9,2023-12-29,9698.65,1
17,9,2024-01-05,7733.66,0
17,9,2024-01-12,9119.54,0
17,9,2024-01-19,9063.33,0
17,9,2024-01-26,8178.24,0
17,9,2024-02-02,9254.91,0
17,9,2024-02-09,9805.44,1
17,9,2024-02-16,9216.22,0
17,9,2024-02-23,8683.05,0
17,9,2024-03-01,9559.53,0
17,9,2024-03-08,9971.45,0
17,9,2024-03-15,9022.97,0
17,9,2024-03-22,8982.35,0
17,9,2024-03-29,10275.21,0
17,9,2024-04-05,10599.57,0
17,9,2024-04-12,11733.6,0
17,9,2024-04-19,10600.38,0
17,9,2024-04-26,9124.64,0
17,9,2024-05-03,11775.45,0
17,9,2024-05-10,10984.3,0
17,9,2024-05-17,8496.15,0
17,9,2024-05-24,9262.21,0
17,9,2024-05-31,9658.53,0
17,9,2024-06-07,10669.78,0
17,9,2024-06-14,8040.96,0
17,9,2024-06-21,9757.56,0
17,9,2024-06-28,10370.42,0
17,9,2024-07-05,7470.0,0
17,9,2024-07-12,10122.89,0
17,9,2024-07-19,10092.78,0
17,9,2024-07-26,8688.69,0
17,9,2024-08-02,8350.65,0
17,9,2024-08-09,8452.26,0
17,9,2024-08-16,7044.03,0
17,9,2024-08-23,8612.67,0
17,9,2024-08-30,8886.47,0
17,9,2024-09-06,8571.3,1
17,9,2024-09-13,8605.64,0
17,9,2024-09-20,8627.63,0
17,9,2024-09-27,8110.47,0
17,9,2024-10-04,8815.95,0
17,9,2024-10-11,9131.45,0
17,9,2024-10-18,7978.74,0
17,9,2024-10-25,8735.43,0
17,9,2024-11-01,8745.54,0
17,9,2024-11-08,8531.88,0
17,9,2024-11-15,9403.67,0
17,9,2024-11-22,7857.83,0
17,9,2024-11-29,10063.5,1
17,9,2024-12-06,8983.82,0
17,9,2024-12-13,8399.57,0
17,9,2024-12-20,8210.84,0
17,9,2024-12-27,12100.17,1
17,9,2025-01-03,8707.86,0
17,9,2025-01-10,8086.72,0
17,9,2025-01-17,10598.21,0
17,9,2025-01-24,9723.62,0
17,10,2023-02-03,10404.81,0
17,10,2023-02-10,10312.83,1
17,10,2023-02-17,9721.17,0
17,10,2023-02-24,10193.03,0
17,10,2023-03-03,11270.77,0
17,10,2023-03-10,10444.96,0
17,10,2023-03-17,11344.62,0
17,10,2023-03-24,11097.19,0
17,10,2023-03-31,10246.46,0
17,10,2023-04-07,12749.57,0
17,10,2023-04-14,11903.38,0
17,10,2023-04-21,11726.46,0
17,10,2023-04-28,11977.09,0
17,10,2023-05-05,9845.2,0
17,10,2023-05-12,11047.9,0
17,10,2023-05-19,10087.6,0
17,10,2023-05-26,11578.48,0
17,10,2023-06-02,11717.27,0
17,10,2023-06-09,11487.17,0
17,10,2023-06-16,12346.62,0
17,10,2023-06-23,9852.23,0
17,10,2023-06-30,10381.73,0
17,10,2023-07-07,11341.96,0
17,10,2023-07-14,11085.63,0
17,10,2023-07-21,9598.92,0
17,10,2023-07-28,11608.68,0
17,10,2023-08-04,11749.78,0
17,10,2023-08-11,10673.63,0
17,10,2023-08-18,8957.66,0
17,10,2023-08-25,10185.42,0
17,10,2023-09-01,10202.8,0
17,10,2023-09-08,11112.59,1
17,10,2023-09-15,9619.67,0
17,10,2023-09-22,11234.26,0
17,10,2023-09-29,10131.91,0
17,10,2023-10-06,9677.89,0
17,10,2023-10-13,10112.73,0
17,10,2023-10-20,10536.36,0
17,10,2023-10-27,10046.4,0
17,10,2023-11-03,9319.4,0
17,10,2023-11-10,8902.71,0
17,10,2023-11-17,8592.69,0
17,10,2023-11-24,11604.79,1
17,10,2023-12-01,9279.71,0
17,10,2023-12-08,9412.16,0
17,10,2023-12-15,10585.29,0
17,10,2023-12-22,9815.49,0
17,10,2023-12-29,22906.84,1
17,10,2024-01-05,9397.55,0
17,10,2024-01-12,9305.12,0
17,10,2024-01-19,11117.9,0
17,10,2024-01-26,11663.09,0
17,10,2024-02-02,10335.17,0
17,10,2024-02-09,10085.13,1
